Treatment,COPY_MUT_PROB,COPY_INS_PROB,COPY_DEL_PROB,DIVIDE_INS_PROB,DIVIDE_DEL_PROB,DIVIDE_SLIP_PROB,SLIP_FILL_MODE,Replicate #,Length,Task Coding Sites Average,Task Coding Sites Standard Deviation,Information Type,Information,Information Concentration
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2019,156,2.318911042748741e+25,0.0,fitness,113.0,0.72435897435897434
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2019,156,2.318911042748741e+25,0.0,efficiency,82.0,0.52564102564102566
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2019,156,2.318911042748741e+25,0.0,viable,20.0,0.12820512820512819
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2025,977,5.226817104934151e+25,0.0,Task Count,123.0,0.12589559877175024
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2025,977,5.226817104934151e+25,0.0,gest_time,191.0,0.19549641760491299
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2025,977,5.226817104934151e+25,0.0,comp_merit,123.0,0.12589559877175024
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2025,977,5.226817104934151e+25,0.0,merit,150.0,0.15353121801432959
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2025,977,5.226817104934151e+25,0.0,fitness,217.0,0.22210849539406347
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2025,977,5.226817104934151e+25,0.0,efficiency,196.0,0.20061412487205732
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2025,977,5.226817104934151e+25,0.0,viable,37.0,0.037871033776867964
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2037,758,3.393453544985469e+25,0.0,Task Count,122.0,0.16094986807387862
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2037,758,3.393453544985469e+25,0.0,gest_time,206.0,0.27176781002638523
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2037,758,3.393453544985469e+25,0.0,comp_merit,122.0,0.16094986807387862
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2037,758,3.393453544985469e+25,0.0,merit,174.0,0.22955145118733508
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2037,758,3.393453544985469e+25,0.0,fitness,225.0,0.29683377308707126
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2037,758,3.393453544985469e+25,0.0,efficiency,211.0,0.27836411609498679
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2037,758,3.393453544985469e+25,0.0,viable,30.0,0.039577836411609502
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2120,112,1.9920242013828625e+25,0.0,Task Count,59.0,0.5267857142857143
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2120,112,1.9920242013828625e+25,0.0,gest_time,72.0,0.6428571428571429
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2120,112,1.9920242013828625e+25,0.0,comp_merit,59.0,0.5267857142857143
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2120,112,1.9920242013828625e+25,0.0,merit,67.0,0.5982142857142857
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2120,112,1.9920242013828625e+25,0.0,fitness,92.0,0.8214285714285714
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2120,112,1.9920242013828625e+25,0.0,efficiency,73.0,0.6517857142857143
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2120,112,1.9920242013828625e+25,0.0,viable,17.0,0.15178571428571427
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2111,234,4.305662352703838e+25,0.0,Task Count,71.0,0.3034188034188034
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2111,234,4.305662352703838e+25,0.0,gest_time,77.0,0.32905982905982906
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2111,234,4.305662352703838e+25,0.0,comp_merit,71.0,0.3034188034188034
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2111,234,4.305662352703838e+25,0.0,merit,71.0,0.3034188034188034
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2111,234,4.305662352703838e+25,0.0,fitness,92.0,0.39316239316239315
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2111,234,4.305662352703838e+25,0.0,efficiency,77.0,0.32905982905982906
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2111,234,4.305662352703838e+25,0.0,viable,35.0,0.14957264957264957
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2109,114,2.1690636749472394e+25,0.0,Task Count,78.0,0.68421052631578949
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2109,114,2.1690636749472394e+25,0.0,gest_time,63.0,0.55263157894736847
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2109,114,2.1690636749472394e+25,0.0,comp_merit,78.0,0.68421052631578949
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2109,114,2.1690636749472394e+25,0.0,merit,80.0,0.70175438596491224
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2109,114,2.1690636749472394e+25,0.0,fitness,95.0,0.83333333333333337
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2109,114,2.1690636749472394e+25,0.0,efficiency,65.0,0.57017543859649122
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2109,114,2.1690636749472394e+25,0.0,viable,20.0,0.17543859649122806
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2115,123,1.6215902738043412e+25,0.0,Task Count,63.0,0.51219512195121952
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2115,123,1.6215902738043412e+25,0.0,gest_time,75.0,0.6097560975609756
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2115,123,1.6215902738043412e+25,0.0,comp_merit,63.0,0.51219512195121952
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2115,123,1.6215902738043412e+25,0.0,merit,67.0,0.54471544715447151
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2115,123,1.6215902738043412e+25,0.0,fitness,97.0,0.78861788617886175
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2115,123,1.6215902738043412e+25,0.0,efficiency,77.0,0.62601626016260159
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2115,123,1.6215902738043412e+25,0.0,viable,32.0,0.26016260162601629
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2121,100,1.2250513063566983e+25,0.0,Task Count,50.0,0.5
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2121,100,1.2250513063566983e+25,0.0,gest_time,61.0,0.60999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2121,100,1.2250513063566983e+25,0.0,comp_merit,50.0,0.5
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2121,100,1.2250513063566983e+25,0.0,merit,53.0,0.53000000000000003
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2121,100,1.2250513063566983e+25,0.0,fitness,69.0,0.68999999999999995
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2121,100,1.2250513063566983e+25,0.0,efficiency,62.0,0.62
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2121,100,1.2250513063566983e+25,0.0,viable,15.0,0.14999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2100,100,1.2745249475720238e+25,0.0,Task Count,55.0,0.55000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2100,100,1.2745249475720238e+25,0.0,gest_time,54.0,0.54000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2100,100,1.2745249475720238e+25,0.0,comp_merit,55.0,0.55000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2100,100,1.2745249475720238e+25,0.0,merit,57.0,0.56999999999999995
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2100,100,1.2745249475720238e+25,0.0,fitness,67.0,0.67000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2100,100,1.2745249475720238e+25,0.0,efficiency,55.0,0.55000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2100,100,1.2745249475720238e+25,0.0,viable,19.0,0.19
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2116,105,1.9471548789979585e+25,0.0,Task Count,66.0,0.62857142857142856
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2116,105,1.9471548789979585e+25,0.0,gest_time,77.0,0.73333333333333328
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2116,105,1.9471548789979585e+25,0.0,comp_merit,66.0,0.62857142857142856
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2116,105,1.9471548789979585e+25,0.0,merit,71.0,0.67619047619047623
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2116,105,1.9471548789979585e+25,0.0,fitness,85.0,0.80952380952380953
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2116,105,1.9471548789979585e+25,0.0,efficiency,78.0,0.74285714285714288
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2116,105,1.9471548789979585e+25,0.0,viable,30.0,0.2857142857142857
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2122,235,1.5727250315433133e+25,0.0,Task Count,109.0,0.46382978723404256
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2122,235,1.5727250315433133e+25,0.0,gest_time,86.0,0.36595744680851061
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2122,235,1.5727250315433133e+25,0.0,comp_merit,109.0,0.46382978723404256
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2122,235,1.5727250315433133e+25,0.0,merit,123.0,0.52340425531914891
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2122,235,1.5727250315433133e+25,0.0,fitness,140.0,0.5957446808510638
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2122,235,1.5727250315433133e+25,0.0,efficiency,91.0,0.38723404255319149
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2122,235,1.5727250315433133e+25,0.0,viable,26.0,0.11063829787234042
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2101,100,1.5593842364191143e+25,0.0,Task Count,71.0,0.70999999999999996
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2101,100,1.5593842364191143e+25,0.0,gest_time,76.0,0.76000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2101,100,1.5593842364191143e+25,0.0,comp_merit,71.0,0.70999999999999996
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2101,100,1.5593842364191143e+25,0.0,merit,72.0,0.71999999999999997
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2101,100,1.5593842364191143e+25,0.0,fitness,84.0,0.83999999999999997
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2101,100,1.5593842364191143e+25,0.0,efficiency,76.0,0.76000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2101,100,1.5593842364191143e+25,0.0,viable,30.0,0.29999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2105,175,1.402157563054191e+25,0.0,Task Count,105.0,0.59999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2105,175,1.402157563054191e+25,0.0,gest_time,85.0,0.48571428571428571
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2105,175,1.402157563054191e+25,0.0,comp_merit,105.0,0.59999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2105,175,1.402157563054191e+25,0.0,merit,111.0,0.63428571428571423
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2105,175,1.402157563054191e+25,0.0,fitness,132.0,0.75428571428571434
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2105,175,1.402157563054191e+25,0.0,efficiency,89.0,0.50857142857142856
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2105,175,1.402157563054191e+25,0.0,viable,18.0,0.10285714285714286
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2117,102,1.5696479979182983e+25,0.0,Task Count,64.0,0.62745098039215685
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2117,102,1.5696479979182983e+25,0.0,gest_time,66.0,0.6470588235294118
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2117,102,1.5696479979182983e+25,0.0,comp_merit,64.0,0.62745098039215685
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2117,102,1.5696479979182983e+25,0.0,merit,66.0,0.6470588235294118
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2117,102,1.5696479979182983e+25,0.0,fitness,89.0,0.87254901960784315
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2117,102,1.5696479979182983e+25,0.0,efficiency,67.0,0.65686274509803921
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2117,102,1.5696479979182983e+25,0.0,viable,17.0,0.16666666666666666
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2123,106,1.6178200092048791e+25,0.0,Task Count,77.0,0.72641509433962259
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2123,106,1.6178200092048791e+25,0.0,gest_time,72.0,0.67924528301886788
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2123,106,1.6178200092048791e+25,0.0,comp_merit,77.0,0.72641509433962259
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2123,106,1.6178200092048791e+25,0.0,merit,78.0,0.73584905660377353
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2123,106,1.6178200092048791e+25,0.0,fitness,87.0,0.82075471698113212
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2123,106,1.6178200092048791e+25,0.0,efficiency,75.0,0.70754716981132071
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2123,106,1.6178200092048791e+25,0.0,viable,18.0,0.16981132075471697
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2127,112,1.951701821559198e+25,0.0,Task Count,77.0,0.6875
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2127,112,1.951701821559198e+25,0.0,gest_time,89.0,0.7946428571428571
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2127,112,1.951701821559198e+25,0.0,comp_merit,77.0,0.6875
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2127,112,1.951701821559198e+25,0.0,merit,82.0,0.7321428571428571
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2127,112,1.951701821559198e+25,0.0,fitness,95.0,0.8482142857142857
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2127,112,1.951701821559198e+25,0.0,efficiency,90.0,0.8035714285714286
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2127,112,1.951701821559198e+25,0.0,viable,40.0,0.35714285714285715
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2102,118,1.1608732252130002e+25,0.0,Task Count,52.0,0.44067796610169491
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2102,118,1.1608732252130002e+25,0.0,gest_time,85.0,0.72033898305084743
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2102,118,1.1608732252130002e+25,0.0,comp_merit,52.0,0.44067796610169491
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2102,118,1.1608732252130002e+25,0.0,merit,57.0,0.48305084745762711
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2102,118,1.1608732252130002e+25,0.0,fitness,99.0,0.83898305084745761
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2102,118,1.1608732252130002e+25,0.0,efficiency,85.0,0.72033898305084743
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2102,118,1.1608732252130002e+25,0.0,viable,23.0,0.19491525423728814
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2106,115,3.696326741324703e+25,0.0,Task Count,79.0,0.68695652173913047
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2106,115,3.696326741324703e+25,0.0,gest_time,67.0,0.58260869565217388
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2106,115,3.696326741324703e+25,0.0,comp_merit,79.0,0.68695652173913047
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2106,115,3.696326741324703e+25,0.0,merit,83.0,0.72173913043478266
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2106,115,3.696326741324703e+25,0.0,fitness,96.0,0.83478260869565213
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2106,115,3.696326741324703e+25,0.0,efficiency,74.0,0.64347826086956517
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2106,115,3.696326741324703e+25,0.0,viable,30.0,0.2608695652173913
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2118,111,1.5692462541130187e+25,0.0,Task Count,82.0,0.73873873873873874
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2118,111,1.5692462541130187e+25,0.0,gest_time,72.0,0.64864864864864868
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2118,111,1.5692462541130187e+25,0.0,comp_merit,82.0,0.73873873873873874
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2118,111,1.5692462541130187e+25,0.0,merit,82.0,0.73873873873873874
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2118,111,1.5692462541130187e+25,0.0,fitness,93.0,0.83783783783783783
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2118,111,1.5692462541130187e+25,0.0,efficiency,75.0,0.67567567567567566
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2118,111,1.5692462541130187e+25,0.0,viable,16.0,0.14414414414414414
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2112,100,1.6967425888361127e+25,0.0,Task Count,46.0,0.46000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2112,100,1.6967425888361127e+25,0.0,gest_time,62.0,0.62
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2112,100,1.6967425888361127e+25,0.0,comp_merit,46.0,0.46000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2112,100,1.6967425888361127e+25,0.0,merit,47.0,0.46999999999999997
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2112,100,1.6967425888361127e+25,0.0,fitness,69.0,0.68999999999999995
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2112,100,1.6967425888361127e+25,0.0,efficiency,62.0,0.62
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2112,100,1.6967425888361127e+25,0.0,viable,12.0,0.12
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2124,100,1.3327153007538812e+25,0.0,Task Count,77.0,0.77000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2124,100,1.3327153007538812e+25,0.0,gest_time,63.0,0.63
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2124,100,1.3327153007538812e+25,0.0,comp_merit,77.0,0.77000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2124,100,1.3327153007538812e+25,0.0,merit,77.0,0.77000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2124,100,1.3327153007538812e+25,0.0,fitness,80.0,0.80000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2124,100,1.3327153007538812e+25,0.0,efficiency,63.0,0.63
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2124,100,1.3327153007538812e+25,0.0,viable,16.0,0.16
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2128,114,2.6376782842031213e+25,0.0,Task Count,79.0,0.69298245614035092
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2128,114,2.6376782842031213e+25,0.0,gest_time,67.0,0.58771929824561409
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2128,114,2.6376782842031213e+25,0.0,comp_merit,79.0,0.69298245614035092
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2128,114,2.6376782842031213e+25,0.0,merit,83.0,0.72807017543859653
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2128,114,2.6376782842031213e+25,0.0,fitness,100.0,0.8771929824561403
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2128,114,2.6376782842031213e+25,0.0,efficiency,68.0,0.59649122807017541
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2128,114,2.6376782842031213e+25,0.0,viable,23.0,0.20175438596491227
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2103,113,1.6294539496025996e+25,0.0,Task Count,61.0,0.53982300884955747
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2103,113,1.6294539496025996e+25,0.0,gest_time,70.0,0.61946902654867253
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2103,113,1.6294539496025996e+25,0.0,comp_merit,61.0,0.53982300884955747
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2103,113,1.6294539496025996e+25,0.0,merit,65.0,0.5752212389380531
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2103,113,1.6294539496025996e+25,0.0,fitness,95.0,0.84070796460176989
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2103,113,1.6294539496025996e+25,0.0,efficiency,72.0,0.63716814159292035
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2103,113,1.6294539496025996e+25,0.0,viable,16.0,0.1415929203539823
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2107,107,1.8723898687218178e+25,0.0,Task Count,80.0,0.74766355140186913
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2107,107,1.8723898687218178e+25,0.0,gest_time,81.0,0.7570093457943925
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2107,107,1.8723898687218178e+25,0.0,comp_merit,80.0,0.74766355140186913
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2107,107,1.8723898687218178e+25,0.0,merit,83.0,0.77570093457943923
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2107,107,1.8723898687218178e+25,0.0,fitness,96.0,0.89719626168224298
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2107,107,1.8723898687218178e+25,0.0,efficiency,82.0,0.76635514018691586
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2107,107,1.8723898687218178e+25,0.0,viable,18.0,0.16822429906542055
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2119,111,1.7085020562920425e+25,0.0,Task Count,64.0,0.57657657657657657
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2119,111,1.7085020562920425e+25,0.0,gest_time,65.0,0.5855855855855856
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2119,111,1.7085020562920425e+25,0.0,comp_merit,64.0,0.57657657657657657
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2119,111,1.7085020562920425e+25,0.0,merit,66.0,0.59459459459459463
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2119,111,1.7085020562920425e+25,0.0,fitness,80.0,0.72072072072072069
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2119,111,1.7085020562920425e+25,0.0,efficiency,68.0,0.61261261261261257
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2119,111,1.7085020562920425e+25,0.0,viable,26.0,0.23423423423423423
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2113,109,1.0353932592321187e+25,0.0,Task Count,60.0,0.55045871559633031
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2113,109,1.0353932592321187e+25,0.0,gest_time,59.0,0.54128440366972475
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2113,109,1.0353932592321187e+25,0.0,comp_merit,60.0,0.55045871559633031
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2113,109,1.0353932592321187e+25,0.0,merit,64.0,0.58715596330275233
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2113,109,1.0353932592321187e+25,0.0,fitness,88.0,0.80733944954128445
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2113,109,1.0353932592321187e+25,0.0,efficiency,59.0,0.54128440366972475
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2113,109,1.0353932592321187e+25,0.0,viable,12.0,0.11009174311926606
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2125,170,1.3294300536072276e+25,0.0,Task Count,56.0,0.32941176470588235
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2125,170,1.3294300536072276e+25,0.0,gest_time,91.0,0.53529411764705881
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2125,170,1.3294300536072276e+25,0.0,comp_merit,56.0,0.32941176470588235
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2125,170,1.3294300536072276e+25,0.0,merit,71.0,0.41764705882352943
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2125,170,1.3294300536072276e+25,0.0,fitness,104.0,0.61176470588235299
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2125,170,1.3294300536072276e+25,0.0,efficiency,92.0,0.54117647058823526
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2125,170,1.3294300536072276e+25,0.0,viable,27.0,0.1588235294117647
