Treatment,COPY_MUT_PROB,COPY_INS_PROB,COPY_DEL_PROB,DIVIDE_INS_PROB,DIVIDE_DEL_PROB,DIVIDE_SLIP_PROB,SLIP_FILL_MODE,Replicate #,Length,Task Coding Sites Average,Task Coding Sites Standard Deviation,Information Type,Information,Information Concentration
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1636,100,20.375,7.7610807881376935,fitness,83.0,0.82999999999999996
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1636,100,20.375,7.7610807881376935,efficiency,69.0,0.68999999999999995
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1636,100,20.375,7.7610807881376935,viable,23.0,0.23000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1648,100,30.666666666666668,6.0736223860961989,Task Count,61.0,0.60999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1648,100,30.666666666666668,6.0736223860961989,gest_time,69.0,0.68999999999999995
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1648,100,30.666666666666668,6.0736223860961989,comp_merit,61.0,0.60999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1648,100,30.666666666666668,6.0736223860961989,merit,66.0,0.66000000000000003
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1648,100,30.666666666666668,6.0736223860961989,fitness,86.0,0.85999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1648,100,30.666666666666668,6.0736223860961989,efficiency,71.0,0.70999999999999996
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1648,100,30.666666666666668,6.0736223860961989,viable,17.0,0.17000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1642,100,26.0,4.6291004988627575,Task Count,49.0,0.48999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1642,100,26.0,4.6291004988627575,gest_time,54.0,0.54000000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1642,100,26.0,4.6291004988627575,comp_merit,49.0,0.48999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1642,100,26.0,4.6291004988627575,merit,52.0,0.52000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1642,100,26.0,4.6291004988627575,fitness,68.0,0.68000000000000005
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1642,100,26.0,4.6291004988627575,efficiency,54.0,0.54000000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1642,100,26.0,4.6291004988627575,viable,16.0,0.16
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1621,100,26.571428571428573,2.664965443739661,Task Count,50.0,0.5
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1621,100,26.571428571428573,2.664965443739661,gest_time,58.0,0.57999999999999996
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1621,100,26.571428571428573,2.664965443739661,comp_merit,50.0,0.5
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1621,100,26.571428571428573,2.664965443739661,merit,53.0,0.53000000000000003
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1621,100,26.571428571428573,2.664965443739661,fitness,70.0,0.69999999999999996
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1621,100,26.571428571428573,2.664965443739661,efficiency,58.0,0.57999999999999996
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1621,100,26.571428571428573,2.664965443739661,viable,18.0,0.17999999999999999
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1633,100,24.571428571428573,5.233331166861201,Task Count,50.0,0.5
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1633,100,24.571428571428573,5.233331166861201,gest_time,65.0,0.65000000000000002
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1633,100,24.571428571428573,5.233331166861201,comp_merit,50.0,0.5
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1633,100,24.571428571428573,5.233331166861201,merit,51.0,0.51000000000000001
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1633,100,24.571428571428573,5.233331166861201,fitness,79.0,0.79000000000000004
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1633,100,24.571428571428573,5.233331166861201,efficiency,69.0,0.68999999999999995
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,1633,100,24.571428571428573,5.233331166861201,viable,24.0,0.23999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1533,116,16.428571428571427,3.4166459266003995,Task Count,40.0,0.34482758620689657
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1533,116,16.428571428571427,3.4166459266003995,gest_time,67.0,0.57758620689655171
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1533,116,16.428571428571427,3.4166459266003995,comp_merit,40.0,0.34482758620689657
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1533,116,16.428571428571427,3.4166459266003995,merit,46.0,0.39655172413793105
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1533,116,16.428571428571427,3.4166459266003995,fitness,82.0,0.7068965517241379
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1533,116,16.428571428571427,3.4166459266003995,efficiency,69.0,0.59482758620689657
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1533,116,16.428571428571427,3.4166459266003995,viable,32.0,0.27586206896551724
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1545,100,23.375,8.6014170344193861,Task Count,53.0,0.53000000000000003
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1545,100,23.375,8.6014170344193861,gest_time,73.0,0.72999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1545,100,23.375,8.6014170344193861,comp_merit,53.0,0.53000000000000003
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1545,100,23.375,8.6014170344193861,merit,53.0,0.53000000000000003
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1545,100,23.375,8.6014170344193861,fitness,87.0,0.87
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1545,100,23.375,8.6014170344193861,efficiency,73.0,0.72999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1545,100,23.375,8.6014170344193861,viable,19.0,0.19
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1551,100,23.571428571428573,5.6024775860364509,Task Count,55.0,0.55000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1551,100,23.571428571428573,5.6024775860364509,gest_time,68.0,0.68000000000000005
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1551,100,23.571428571428573,5.6024775860364509,comp_merit,55.0,0.55000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1551,100,23.571428571428573,5.6024775860364509,merit,60.0,0.59999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1551,100,23.571428571428573,5.6024775860364509,fitness,83.0,0.82999999999999996
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1551,100,23.571428571428573,5.6024775860364509,efficiency,70.0,0.69999999999999996
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1551,100,23.571428571428573,5.6024775860364509,viable,13.0,0.13
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1549,119,23.666666666666668,10.760008261045982,Task Count,63.0,0.52941176470588236
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1549,119,23.666666666666668,10.760008261045982,gest_time,77.0,0.6470588235294118
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1549,119,23.666666666666668,10.760008261045982,comp_merit,63.0,0.52941176470588236
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1549,119,23.666666666666668,10.760008261045982,merit,66.0,0.55462184873949583
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1549,119,23.666666666666668,10.760008261045982,fitness,101.0,0.84873949579831931
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1549,119,23.666666666666668,10.760008261045982,efficiency,77.0,0.6470588235294118
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1549,119,23.666666666666668,10.760008261045982,viable,31.0,0.26050420168067229
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1555,112,27.571428571428573,4.5624912636203749,Task Count,60.0,0.5357142857142857
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1555,112,27.571428571428573,4.5624912636203749,gest_time,77.0,0.6875
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1555,112,27.571428571428573,4.5624912636203749,comp_merit,60.0,0.5357142857142857
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1555,112,27.571428571428573,4.5624912636203749,merit,66.0,0.5892857142857143
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1555,112,27.571428571428573,4.5624912636203749,fitness,90.0,0.8035714285714286
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1555,112,27.571428571428573,4.5624912636203749,efficiency,81.0,0.7232142857142857
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1555,112,27.571428571428573,4.5624912636203749,viable,21.0,0.1875
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1530,100,18.285714285714285,1.979486637221574,Task Count,51.0,0.51000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1530,100,18.285714285714285,1.979486637221574,gest_time,57.0,0.56999999999999995
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1530,100,18.285714285714285,1.979486637221574,comp_merit,51.0,0.51000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1530,100,18.285714285714285,1.979486637221574,merit,54.0,0.54000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1530,100,18.285714285714285,1.979486637221574,fitness,75.0,0.75
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1530,100,18.285714285714285,1.979486637221574,efficiency,59.0,0.58999999999999997
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1530,100,18.285714285714285,1.979486637221574,viable,9.0,0.089999999999999997
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1534,112,38.714285714285715,5.3375833406484015,Task Count,62.0,0.5535714285714286
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1534,112,38.714285714285715,5.3375833406484015,gest_time,60.0,0.5357142857142857
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1534,112,38.714285714285715,5.3375833406484015,comp_merit,62.0,0.5535714285714286
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1534,112,38.714285714285715,5.3375833406484015,merit,66.0,0.5892857142857143
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1534,112,38.714285714285715,5.3375833406484015,fitness,81.0,0.7232142857142857
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1534,112,38.714285714285715,5.3375833406484015,efficiency,61.0,0.5446428571428571
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1534,112,38.714285714285715,5.3375833406484015,viable,30.0,0.26785714285714285
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1546,121,17.142857142857142,7.586238884201002,Task Count,47.0,0.38842975206611569
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1546,121,17.142857142857142,7.586238884201002,gest_time,72.0,0.5950413223140496
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1546,121,17.142857142857142,7.586238884201002,comp_merit,47.0,0.38842975206611569
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1546,121,17.142857142857142,7.586238884201002,merit,54.0,0.4462809917355372
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1546,121,17.142857142857142,7.586238884201002,fitness,87.0,0.71900826446280997
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1546,121,17.142857142857142,7.586238884201002,efficiency,73.0,0.60330578512396693
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1546,121,17.142857142857142,7.586238884201002,viable,28.0,0.23140495867768596
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1540,100,19.571428571428573,5.7782138331876247,Task Count,54.0,0.54000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1540,100,19.571428571428573,5.7782138331876247,gest_time,72.0,0.71999999999999997
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1540,100,19.571428571428573,5.7782138331876247,comp_merit,54.0,0.54000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1540,100,19.571428571428573,5.7782138331876247,merit,54.0,0.54000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1540,100,19.571428571428573,5.7782138331876247,fitness,89.0,0.89000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1540,100,19.571428571428573,5.7782138331876247,efficiency,73.0,0.72999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1540,100,19.571428571428573,5.7782138331876247,viable,20.0,0.20000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1552,113,24.166666666666668,7.1976076272297274,Task Count,45.0,0.39823008849557523
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1552,113,24.166666666666668,7.1976076272297274,gest_time,68.0,0.60176991150442483
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1552,113,24.166666666666668,7.1976076272297274,comp_merit,45.0,0.39823008849557523
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1552,113,24.166666666666668,7.1976076272297274,merit,48.0,0.4247787610619469
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1552,113,24.166666666666668,7.1976076272297274,fitness,80.0,0.70796460176991149
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1552,113,24.166666666666668,7.1976076272297274,efficiency,68.0,0.60176991150442483
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1552,113,24.166666666666668,7.1976076272297274,viable,26.0,0.23008849557522124
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1556,100,22.0,6.110100926607787,Task Count,39.0,0.39000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1556,100,22.0,6.110100926607787,gest_time,73.0,0.72999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1556,100,22.0,6.110100926607787,comp_merit,39.0,0.39000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1556,100,22.0,6.110100926607787,merit,43.0,0.42999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1556,100,22.0,6.110100926607787,fitness,81.0,0.81000000000000005
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1556,100,22.0,6.110100926607787,efficiency,73.0,0.72999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1556,100,22.0,6.110100926607787,viable,22.0,0.22
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1531,115,17.428571428571427,5.8762753717723237,Task Count,45.0,0.39130434782608697
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1531,115,17.428571428571427,5.8762753717723237,gest_time,68.0,0.59130434782608698
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1531,115,17.428571428571427,5.8762753717723237,comp_merit,45.0,0.39130434782608697
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1531,115,17.428571428571427,5.8762753717723237,merit,66.0,0.57391304347826089
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1531,115,17.428571428571427,5.8762753717723237,fitness,87.0,0.75652173913043474
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1531,115,17.428571428571427,5.8762753717723237,efficiency,68.0,0.59130434782608698
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1531,115,17.428571428571427,5.8762753717723237,viable,28.0,0.24347826086956523
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1535,100,19.857142857142858,5.6676669785363929,Task Count,38.0,0.38
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1535,100,19.857142857142858,5.6676669785363929,gest_time,68.0,0.68000000000000005
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1535,100,19.857142857142858,5.6676669785363929,comp_merit,38.0,0.38
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1535,100,19.857142857142858,5.6676669785363929,merit,38.0,0.38
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1535,100,19.857142857142858,5.6676669785363929,fitness,77.0,0.77000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1535,100,19.857142857142858,5.6676669785363929,efficiency,69.0,0.68999999999999995
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1535,100,19.857142857142858,5.6676669785363929,viable,16.0,0.16
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1541,121,23.285714285714285,2.7105237087157534,Task Count,47.0,0.38842975206611569
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1541,121,23.285714285714285,2.7105237087157534,gest_time,74.0,0.61157024793388426
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1541,121,23.285714285714285,2.7105237087157534,comp_merit,47.0,0.38842975206611569
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1541,121,23.285714285714285,2.7105237087157534,merit,52.0,0.42975206611570249
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1541,121,23.285714285714285,2.7105237087157534,fitness,90.0,0.74380165289256195
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1541,121,23.285714285714285,2.7105237087157534,efficiency,76.0,0.62809917355371903
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1541,121,23.285714285714285,2.7105237087157534,viable,17.0,0.14049586776859505
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1539,100,20.571428571428573,7.1485691446838873,Task Count,48.0,0.47999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1539,100,20.571428571428573,7.1485691446838873,gest_time,67.0,0.67000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1539,100,20.571428571428573,7.1485691446838873,comp_merit,48.0,0.47999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1539,100,20.571428571428573,7.1485691446838873,merit,48.0,0.47999999999999998
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1539,100,20.571428571428573,7.1485691446838873,fitness,76.0,0.76000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1539,100,20.571428571428573,7.1485691446838873,efficiency,68.0,0.68000000000000005
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1539,100,20.571428571428573,7.1485691446838873,viable,22.0,0.22
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1553,110,19.125,8.9364072758575634,Task Count,51.0,0.46363636363636362
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1553,110,19.125,8.9364072758575634,gest_time,72.0,0.65454545454545454
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1553,110,19.125,8.9364072758575634,comp_merit,51.0,0.46363636363636362
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1553,110,19.125,8.9364072758575634,merit,55.0,0.5
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1553,110,19.125,8.9364072758575634,fitness,88.0,0.80000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1553,110,19.125,8.9364072758575634,efficiency,75.0,0.68181818181818177
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1553,110,19.125,8.9364072758575634,viable,25.0,0.22727272727272727
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1557,100,22.875,8.8802801194556924,Task Count,53.0,0.53000000000000003
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1557,100,22.875,8.8802801194556924,gest_time,67.0,0.67000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1557,100,22.875,8.8802801194556924,comp_merit,53.0,0.53000000000000003
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1557,100,22.875,8.8802801194556924,merit,55.0,0.55000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1557,100,22.875,8.8802801194556924,fitness,84.0,0.83999999999999997
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1557,100,22.875,8.8802801194556924,efficiency,67.0,0.67000000000000004
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1557,100,22.875,8.8802801194556924,viable,17.0,0.17000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1536,100,16.0,5.196152422706632,Task Count,46.0,0.46000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1536,100,16.0,5.196152422706632,gest_time,65.0,0.65000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1536,100,16.0,5.196152422706632,comp_merit,46.0,0.46000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1536,100,16.0,5.196152422706632,merit,46.0,0.46000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1536,100,16.0,5.196152422706632,fitness,78.0,0.78000000000000003
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1536,100,16.0,5.196152422706632,efficiency,65.0,0.65000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1536,100,16.0,5.196152422706632,viable,17.0,0.17000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1542,100,17.0,2.7568097504180442,Task Count,36.0,0.35999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1542,100,17.0,2.7568097504180442,gest_time,64.0,0.64000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1542,100,17.0,2.7568097504180442,comp_merit,36.0,0.35999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1542,100,17.0,2.7568097504180442,merit,36.0,0.35999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1542,100,17.0,2.7568097504180442,fitness,68.0,0.68000000000000005
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1542,100,17.0,2.7568097504180442,efficiency,64.0,0.64000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1542,100,17.0,2.7568097504180442,viable,24.0,0.23999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1558,121,41.333333333333336,6.9201798306755649,Task Count,66.0,0.54545454545454541
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1558,121,41.333333333333336,6.9201798306755649,gest_time,78.0,0.64462809917355368
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1558,121,41.333333333333336,6.9201798306755649,comp_merit,66.0,0.54545454545454541
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1558,121,41.333333333333336,6.9201798306755649,merit,70.0,0.57851239669421484
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1558,121,41.333333333333336,6.9201798306755649,fitness,89.0,0.73553719008264462
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1558,121,41.333333333333336,6.9201798306755649,efficiency,78.0,0.64462809917355368
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1558,121,41.333333333333336,6.9201798306755649,viable,31.0,0.256198347107438
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1537,100,19.555555555555557,6.184408911144776,Task Count,43.0,0.42999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1537,100,19.555555555555557,6.184408911144776,gest_time,77.0,0.77000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1537,100,19.555555555555557,6.184408911144776,comp_merit,43.0,0.42999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1537,100,19.555555555555557,6.184408911144776,merit,43.0,0.42999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1537,100,19.555555555555557,6.184408911144776,fitness,83.0,0.82999999999999996
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1537,100,19.555555555555557,6.184408911144776,efficiency,77.0,0.77000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1537,100,19.555555555555557,6.184408911144776,viable,33.0,0.33000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1543,100,16.0,4.2088342464732102,Task Count,49.0,0.48999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1543,100,16.0,4.2088342464732102,gest_time,70.0,0.69999999999999996
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1543,100,16.0,4.2088342464732102,comp_merit,49.0,0.48999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1543,100,16.0,4.2088342464732102,merit,52.0,0.52000000000000002
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1543,100,16.0,4.2088342464732102,fitness,86.0,0.85999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1543,100,16.0,4.2088342464732102,efficiency,70.0,0.69999999999999996
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1543,100,16.0,4.2088342464732102,viable,17.0,0.17000000000000001
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1547,100,21.0,6.0277137733417083,Task Count,49.0,0.48999999999999999
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,1547,100,21.0,6.0277137733417083,gest_time,68.0,0.68000000000000005
