# Avida Dominant Data
# Mon Feb  7 14:15:55 2022
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

16900 12800 207 61.8357 0.00483092 104 104 0 43 5 4 82 0 61.8357 1217895 104-aacgs 
17000 12800 207 61.8357 0.00483092 104 104 0 68 5 4 81 0 61.8357 1190154 104-aablc 
17100 12800 207 61.8357 0.00483092 104 104 0 102 15 11 81 0 61.8357 1190154 104-aablc 
17200 12800 207 61.8357 0.00483092 104 104 0 98 6 4 81 0 61.8357 1190154 104-aablc 
17300 12800 207 61.8357 0.00483092 104 104 0 93 9 6 81 0 61.8357 1190154 104-aablc 
17400 12800 207 61.8357 0.00483092 104 104 0 96 9 7 81 0 61.8357 1190154 104-aablc 
17500 12800 207 61.8357 0.00483092 104 104 0 76 8 6 81 0 61.8357 1190154 104-aablc 
17600 12800 207 61.8357 0.00483092 104 104 0 81 7 5 81 0 61.8357 1190154 104-aablc 
17700 12800 207 61.8357 0.00483092 104 104 0 46 10 6 82 0 61.8357 1263573 104-aaelk 
17800 12928 208 62.1538 0.00480769 105 105 0 67 6 5 86 0 62.1538 1267030 105-aaanw 
17900 12928 208 62.1538 0.00480769 105 105 0 56 10 6 86 0 62.1538 1267030 105-aaanw 
18000 12800 207 61.8357 0.00483092 104 104 0 68 8 5 89 0 61.8357 1319603 104-aahkf 
18100 12800 207 61.8357 0.00483092 104 104 0 66 4 4 89 0 61.8357 1319603 104-aahkf 
18200 12800 208 61.5385 0.00480769 104 104 0 70 14 12 82 0 61.5385 1280243 104-aafgl 
18300 12800 209 61.244 0.00478469 105 105 0 49 8 6 91 0 61.244 1278792 105-aaaqm 
18400 12800 207 61.8357 0.00483092 104 104 0 39 5 5 91 0 61.8357 1312875 104-aahbg 
18500 12928 210 61.5619 0.0047619 105 105 0 41 5 3 91 0 61.5619 1367025 105-aabtc 
18600 12928 207 62.4541 0.00483092 105 105 0 47 5 4 92 0 62.4541 1381545 105-aacab 
18700 12928 207 62.4541 0.00483092 105 105 0 29 1 1 95 0 62.4541 1378993 105-aabym 
18800 13056 209 62.4689 0.00478469 105 105 0 38 2 2 88 0 62.4689 1374662 105-aabwk 
18900 13056 209 62.4689 0.00478469 105 105 0 41 3 3 89 0 62.4689 1405567 105-aacqe 
19000 12800 207 61.8357 0.00483092 104 104 0 50 9 5 91 0 61.8357 1364171 104-aajoj 
19100 12800 207 61.8357 0.00483092 104 104 0 54 13 9 83 0 61.8357 1382114 104-aakia 
19200 12800 207 61.8357 0.00483092 104 104 0 61 11 9 83 0 61.8357 1382114 104-aakia 
19300 12928 207 62.4541 0.00483092 105 105 0 61 5 3 97 0 62.4541 1455256 105-aaecp 
19400 13056 208 62.7692 0.00480769 106 106 0 44 6 4 93 0 62.7692 1405156 106-aaagz 
19500 12928 208 62.1538 0.00480769 104 104 0 52 4 4 95 0 62.1538 1458830 104-aancm 
19600 13056 208 62.7692 0.00480769 106 106 0 55 6 3 93 0 62.7692 1405156 106-aaagz 
19700 12928 208 62.1538 0.00480769 104 104 0 68 19 13 95 0 62.1538 1454327 104-aamyx 
19800 12928 208 62.1538 0.00480769 104 104 0 49 5 3 95 0 62.1538 1454327 104-aamyx 
19900 13018 207.703 62.6756 0.00481459 105 105 0 45 6 2 98 0 62.7692 1462589 105-aaeio 
20000 13017.8 207.701 62.6751 0.00481463 105 105 0 57 13 9 98 0 62.7692 1462589 105-aaeio 
20100 13056 209 62.4689 0.00478469 106 106 0 45 7 5 94 0 62.4689 1483329 106-aaass 
20200 13056 209 62.4689 0.00478469 106 106 0 48 10 8 94 0 62.4689 1483329 106-aaass 
20300 12928 208 62.1538 0.00480769 106 106 0 53 7 6 99 0 62.1538 1537068 106-aabmo 
20400 12928 208 62.1538 0.00480769 106 106 0 58 8 6 99 0 62.1538 1537068 106-aabmo 
20500 12928 211 61.2701 0.00473934 104 104 0 32 5 5 90 0 61.2701 1533706 104-aapqe 
20600 12672 205 61.8146 0.00487805 103 103 0 46 2 2 104 0 61.8146 1549851 103-aagvl 
20700 12672 205 61.8146 0.00487805 103 103 0 59 5 5 104 0 61.8146 1549851 103-aagvl 
20800 13312 211 63.09 0.00473934 108 108 0 46 8 4 97 0 63.09 1564094 108-aaach 
20900 12672 205 61.8146 0.00487805 103 103 0 53 0 0 104 0 61.8146 1549851 103-aagvl 
