Treatment,COPY_MUT_PROB,COPY_INS_PROB,COPY_DEL_PROB,DIVIDE_INS_PROB,DIVIDE_DEL_PROB,DIVIDE_SLIP_PROB,SLIP_FILL_MODE,Replicate #,Information Type,Information,Information Concentration
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1714,merit,90.0,0.52023121387283233
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1714,fitness,123.0,0.71098265895953761
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1714,efficiency,101.0,0.58381502890173409
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1714,viable,46.0,0.26589595375722541
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1726,Task Count,104.0,0.6380368098159509
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1726,gest_time,100.0,0.61349693251533743
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1726,comp_merit,104.0,0.6380368098159509
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1726,merit,108.0,0.66257668711656437
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1726,fitness,123.0,0.754601226993865
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1726,efficiency,107.0,0.65644171779141103
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1726,viable,57.0,0.34969325153374231
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1732,Task Count,74.0,0.5
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1732,gest_time,91.0,0.61486486486486491
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1732,comp_merit,74.0,0.5
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1732,merit,78.0,0.52702702702702697
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1732,fitness,100.0,0.67567567567567566
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1732,efficiency,92.0,0.6216216216216216
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1732,viable,41.0,0.27702702702702703
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1736,Task Count,76.0,0.41530054644808745
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1736,gest_time,87.0,0.47540983606557374
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1736,comp_merit,76.0,0.41530054644808745
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1736,merit,80.0,0.43715846994535518
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1736,fitness,108.0,0.5901639344262295
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1736,efficiency,96.0,0.52459016393442626
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1736,viable,13.0,0.071038251366120214
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1711,Task Count,121.0,0.26077586206896552
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1711,gest_time,194.0,0.41810344827586204
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1711,comp_merit,121.0,0.26077586206896552
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1711,merit,158.0,0.34051724137931033
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1711,fitness,217.0,0.46767241379310343
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1711,efficiency,199.0,0.42887931034482757
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1711,viable,62.0,0.1336206896551724
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1715,Task Count,93.0,0.26197183098591548
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1715,gest_time,124.0,0.3492957746478873
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1715,comp_merit,93.0,0.26197183098591548
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1715,merit,116.0,0.3267605633802817
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1715,fitness,151.0,0.42535211267605633
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1715,efficiency,133.0,0.37464788732394366
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1715,viable,38.0,0.10704225352112676
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1727,Task Count,51.0,0.51000000000000001
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1727,gest_time,84.0,0.83999999999999997
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1727,comp_merit,51.0,0.51000000000000001
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1727,merit,51.0,0.51000000000000001
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1727,fitness,94.0,0.93999999999999995
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1727,efficiency,84.0,0.83999999999999997
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1727,viable,48.0,0.47999999999999998
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1733,Task Count,104.0,0.47706422018348627
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1733,gest_time,119.0,0.54587155963302747
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1733,comp_merit,104.0,0.47706422018348627
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1733,merit,110.0,0.50458715596330272
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1733,fitness,142.0,0.65137614678899081
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1733,efficiency,121.0,0.55504587155963303
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1733,viable,52.0,0.23853211009174313
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1737,Task Count,80.0,0.47619047619047616
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1737,gest_time,103.0,0.61309523809523814
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1737,comp_merit,80.0,0.47619047619047616
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1737,merit,92.0,0.54761904761904767
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1737,fitness,118.0,0.70238095238095233
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1737,efficiency,104.0,0.61904761904761907
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1737,viable,25.0,0.14880952380952381
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1712,Task Count,85.0,0.29010238907849828
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1712,gest_time,111.0,0.37883959044368598
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1712,comp_merit,85.0,0.29010238907849828
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1712,merit,112.0,0.38225255972696248
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1712,fitness,145.0,0.4948805460750853
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1712,efficiency,116.0,0.39590443686006827
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1712,viable,17.0,0.058020477815699661
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1716,Task Count,42.0,0.41999999999999998
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1716,gest_time,78.0,0.78000000000000003
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1716,comp_merit,42.0,0.41999999999999998
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1716,merit,42.0,0.41999999999999998
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1716,fitness,93.0,0.93000000000000005
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1716,efficiency,78.0,0.78000000000000003
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1716,viable,48.0,0.47999999999999998
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1728,Task Count,71.0,0.28286852589641437
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1728,gest_time,102.0,0.4063745019920319
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1728,comp_merit,71.0,0.28286852589641437
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1728,merit,91.0,0.36254980079681276
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1728,fitness,126.0,0.50199203187250996
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1728,efficiency,105.0,0.41832669322709165
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1728,viable,17.0,0.067729083665338641
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1722,Task Count,134.0,0.31308411214953269
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1722,gest_time,164.0,0.38317757009345793
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1722,comp_merit,134.0,0.31308411214953269
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1722,merit,153.0,0.3574766355140187
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1722,fitness,211.0,0.4929906542056075
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1722,efficiency,177.0,0.4135514018691589
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1722,viable,36.0,0.084112149532710276
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1734,Task Count,77.0,0.32765957446808508
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1734,gest_time,90.0,0.38297872340425532
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1734,comp_merit,77.0,0.32765957446808508
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1734,merit,81.0,0.34468085106382979
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1734,fitness,121.0,0.51489361702127656
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1734,efficiency,97.0,0.4127659574468085
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1734,viable,25.0,0.10638297872340426
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1738,Task Count,83.0,0.17473684210526316
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1738,gest_time,168.0,0.35368421052631577
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1738,comp_merit,83.0,0.17473684210526316
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1738,merit,114.0,0.23999999999999999
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1738,fitness,199.0,0.41894736842105262
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1738,efficiency,173.0,0.36421052631578948
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1738,viable,33.0,0.069473684210526312
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1713,Task Count,101.0,0.23653395784543327
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1713,gest_time,175.0,0.4098360655737705
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1713,comp_merit,101.0,0.23653395784543327
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1713,merit,139.0,0.32552693208430911
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1713,fitness,196.0,0.45901639344262296
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1713,efficiency,178.0,0.41686182669789229
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1713,viable,21.0,0.049180327868852458
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1717,Task Count,39.0,0.22413793103448276
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1717,gest_time,34.0,0.19540229885057472
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1717,comp_merit,39.0,0.22413793103448276
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1717,merit,127.0,0.72988505747126442
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1717,fitness,138.0,0.7931034482758621
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1717,efficiency,125.0,0.7183908045977011
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1717,viable,107.0,0.61494252873563215
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1723,Task Count,88.0,0.44444444444444442
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1723,gest_time,101.0,0.51010101010101006
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1723,comp_merit,88.0,0.44444444444444442
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1723,merit,92.0,0.46464646464646464
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1723,fitness,111.0,0.56060606060606055
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1723,efficiency,101.0,0.51010101010101006
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1723,viable,32.0,0.16161616161616163
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1735,Task Count,107.0,0.32228915662650603
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1735,gest_time,146.0,0.43975903614457829
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1735,comp_merit,107.0,0.32228915662650603
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1735,merit,129.0,0.38855421686746988
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1735,fitness,177.0,0.5331325301204819
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1735,efficiency,161.0,0.48493975903614456
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1735,viable,30.0,0.09036144578313253
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1739,Task Count,86.0,0.31272727272727274
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1739,gest_time,114.0,0.41454545454545455
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1739,comp_merit,86.0,0.31272727272727274
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1739,merit,97.0,0.35272727272727272
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1739,fitness,142.0,0.51636363636363636
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1739,efficiency,116.0,0.42181818181818181
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1739,viable,22.0,0.080000000000000002
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1720,Task Count,77.0,0.33189655172413796
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1720,gest_time,102.0,0.43965517241379309
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1720,comp_merit,77.0,0.33189655172413796
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1720,merit,83.0,0.35775862068965519
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1720,fitness,125.0,0.53879310344827591
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1720,efficiency,106.0,0.45689655172413796
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1720,viable,18.0,0.077586206896551727
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1718,Task Count,109.0,0.2645631067961165
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1718,gest_time,176.0,0.42718446601941745
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1718,comp_merit,109.0,0.2645631067961165
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1718,merit,128.0,0.31067961165048541
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1718,fitness,190.0,0.46116504854368934
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1718,efficiency,179.0,0.4344660194174757
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1718,viable,29.0,0.070388349514563103
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1724,Task Count,70.0,0.49645390070921985
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1724,gest_time,84.0,0.5957446808510638
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1724,comp_merit,70.0,0.49645390070921985
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1724,merit,74.0,0.52482269503546097
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1724,fitness,95.0,0.67375886524822692
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1724,efficiency,84.0,0.5957446808510638
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1724,viable,34.0,0.24113475177304963
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1730,Task Count,109.0,0.58602150537634412
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1730,gest_time,106.0,0.56989247311827962
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1730,comp_merit,109.0,0.58602150537634412
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1730,merit,113.0,0.60752688172043012
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1730,fitness,134.0,0.72043010752688175
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1730,efficiency,110.0,0.59139784946236562
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1730,viable,53.0,0.28494623655913981
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1721,Task Count,88.0,0.3728813559322034
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1721,gest_time,91.0,0.38559322033898308
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1721,comp_merit,88.0,0.3728813559322034
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1721,merit,95.0,0.40254237288135591
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1721,fitness,123.0,0.52118644067796616
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1721,efficiency,106.0,0.44915254237288138
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1721,viable,26.0,0.11016949152542373
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1719,Task Count,132.0,0.5641025641025641
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1719,gest_time,151.0,0.64529914529914534
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1719,comp_merit,132.0,0.5641025641025641
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1719,merit,142.0,0.60683760683760679
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1719,fitness,174.0,0.74358974358974361
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1719,efficiency,158.0,0.67521367521367526
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1719,viable,63.0,0.26923076923076922
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1725,Task Count,81.0,0.37327188940092165
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1725,gest_time,123.0,0.56682027649769584
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1725,comp_merit,81.0,0.37327188940092165
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1725,merit,90.0,0.41474654377880182
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1725,fitness,143.0,0.65898617511520741
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1725,efficiency,126.0,0.58064516129032262
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1725,viable,18.0,0.08294930875576037
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1731,Task Count,111.0,0.34472049689440992
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1731,gest_time,130.0,0.40372670807453415
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1731,comp_merit,111.0,0.34472049689440992
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1731,merit,122.0,0.37888198757763975
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1731,fitness,174.0,0.54037267080745344
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1731,efficiency,138.0,0.42857142857142855
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1731,viable,15.0,0.046583850931677016
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1729,Task Count,80.0,0.34188034188034189
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1729,gest_time,101.0,0.43162393162393164
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1729,comp_merit,80.0,0.34188034188034189
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1729,merit,93.0,0.39743589743589741
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1729,fitness,124.0,0.52991452991452992
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1729,efficiency,108.0,0.46153846153846156
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1729,viable,21.0,0.089743589743589744
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1710,Task Count,99.0,0.47142857142857142
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1710,gest_time,126.0,0.59999999999999998
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1710,comp_merit,99.0,0.47142857142857142
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1710,merit,115.0,0.54761904761904767
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1710,fitness,147.0,0.69999999999999996
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1710,efficiency,128.0,0.60952380952380958
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1710,viable,54.0,0.25714285714285712
